Brand,Model,Year,Price,Color,Mileage,Transmission,Fuel_Type,Date_Sold,Buyer_Name,City,Dealership_ID,Cost,Profit,Customer_Email,Customer_Phone
BMW,X5,2009,35764.82,Red,134166.3,Automatic,Diesel,18-07-2024,Jennifer Hawkins,Riveraside,D0008,31173.6359,4591.1841,johnstonnancy@lee.net,563.794.1154x362
Kia,Optima,2004,13161.01,Black,173498.4,Automatic,Electric,29-05-2021,Brooke Peck,Rossville,D0025,11894.50002,1266.509983,hardystuart@gmail,+1-041-900-1310x4158
Ford,Focus,2010,56390.94,White,169477.9,Manual,Diesel,16-09-2023,Sheila Ward,West Nicholas,D0018,51843.74556,4547.194444,lauren11@gmail.com,887-535-7999x351
BMW,X5,2002,54816.97,Red,135763.2,Manual,Diesel,18-08-2024,Sarah Gomez,West Kristie,D0025,48967.7732,5849.196802,fsheppard@yahoo.com,0015695007838x266
BMW,X1,2010,49015.93,Black,102586.3,Automatic,Petrol,14-02-2024,Xavier York,Matthewport,D0012,42540.77545,6475.154551,toddnelson@curry.net,(767)8393299x733
Toyota,Camry,2003,58076.31,Red,40440.2,Automatic,Electric,05-01-2025,Mary Gibbs,Andrewshire,D0015,41113.99832,16962.31168,watkinsmallory@gmail.com,(969)770-6284x18641
Honda,CR-V,2012,8312.25,Silver,150075,Manual,Petrol,15-05-2021,Anthony Rogers,West Michealborough,D0026,6930.269183,1381.980817,lisa28@yahoo.com,001-742-063-3805
Toyota,Corolla,2006,15605.12,Grey,44320.7,Manual,Petrol,10-06-2022,Robert Villegas,Lake Brianmouth,D0041,11070.65338,4534.46662,paulbaldwin@pugh.com,154.097.5243x482
Honda,Civic,2003,53763.81,,150770,Manual,Hybrid,01-09-2020,Brad Nguyen,Garciamouth,D0045,48495.86815,5267.941853,,+1-674-426-8135x765
Mercedes,GLA,2022,45094.54,Red,145742.9,Manual,Petrol,28-03-2023,Mary Vega,Rubioburgh,D0026,35181.90922,9912.630776,christopher70@gmail,+1-557-426-4239x4636
Toyota,RAV4,2003,10007.69,White,,Manual,Diesel,16-03-2025,Frank Payne,Allisonstad,D0047,8412.537706,1595.152294,creyes@gmail.com,001-680-022-7779
Nissan,Rogue,2000,35658.8,White,121755.1,Automatic,Diesel,13-03-2021,Alexis Atkinson,East William,D0032,27452.33108,8206.468919,kimberly77@daniel-pope.info,(535)2362207x38138
Volkswagen,Passat,2004,13435.6,Blue,136985,Manual,Electric,01-08-2020,Michele Page,Normanfurt,D0010,12033.25973,1402.340265,aaronpena@yahoo.com,(137)373-7408x629
Hyundai,Tucson,2003,63478.57,Red,40501.9,Manual,Petrol,16-07-2021,Regina Wolf,Marshallstad,D0016,58503.47717,4975.092827,hpadilla@bishop.net,7207943102
Toyota,Corolla,2020,21698.06,Black,42860.2,Automatic,Diesel,25-08-2021,Jodi Miles,South Michelle,D0007,17351.08419,4346.975811,victoria12@brown.org,(383)792-0332
Hyundai,Tucson,2021,54622.19,Silver,73720.3,Manual,Electric,02-04-2024,Tiffany Rivera,East Melanie,D0017,50019.21073,4602.979267,travis11@gmail.com,503-054-2105
Volkswagen,Tiguan,2003,20984.01,Black,140911.4,Automatic,Petrol,20-02-2023,William Jackson,West Jasonburgh,D0023,16089.88316,4894.126843,jeremycallahan@underwood.biz,073.776.0805
Toyota,Camry,2000,19143.07,Black,14052,Manual,Diesel,11-05-2023,Kayla Smith,West David,D0026,15958.91187,3184.158131,rachel41@perkins-young.com,(609)672-2750
Ford,Fusion,2017,,Silver,17861.9,Automatic,Petrol,27-11-2024,Megan Hardy,Ashleyland,D0021,,,weissdaniel@stevenson.com,-5905
Chevrolet,Malibu,2004,11560.71,Red,78526.1,Manual,Hybrid,20-05-2021,Johnny Phillips,New Michelle,D0022,9034.351924,2526.358076,gibsonlinda@gmail,3101219682
Mercedes,C-Class,2009,40746.79,Red,5612.4,Automatic,Petrol,22-12-2023,Christopher Rojas,Leechester,D0007,38241.29296,2505.497043,dawsonrobin@marshall.info,+13052993804x9570
Volkswagen,Passat,2003,25803.72,Blue,112602.9,Manual,Petrol,30-08-2023,Andrew Mueller,Woodwardville,D0014,18848.84013,6954.879866,,505-150-8802x745
Chevrolet,Equinox,2011,54730,White,103804.5,Manual,Electric,01-05-2024,Zachary Vazquez,Michaelchester,D0015,38561.04864,16168.95136,bradwood@yahoo.com,172.111.6821x475
Ford,Focus,2023,29917.91,Blue,62649,Manual,Hybrid,01-01-2024,Tristan Burns,Villarrealview,D0007,27704.99703,2212.912973,,
Toyota,Camry,2002,33700.29,Red,94835,Automatic,Hybrid,18-08-2023,Michaela Austin,West Sandrabury,D0009,24168.57299,9531.717011,james25@hotmail.com,(853)788-9686
Chevrolet,Impala,2021,51972.91,Blue,24052,Manual,Electric,11-02-2023,Willie Dominguez,Oconnortown,D0048,49268.87898,2704.031022,,
BMW,X5,2010,50869.06,Grey,40308.2,Automatic,Diesel,30-10-2023,Jerry Allen,Garyton,D0008,47707.50801,3161.551986,larry27@mccullough-warner.biz,
Kia,Rio,2017,38552.64,Black,199421.2,Manual,Hybrid,02-02-2025,James Sanford,Patelside,D0050,28307.47745,10245.16255,timothydowns@gmail.com,484-295-8276x18200
Honda,CR-V,2006,66300.14,Blue,146692.7,Manual,Hybrid,02-05-2025,Nicole Jones,North Robertshire,D0023,55320.58199,10979.55801,loconnor@hotmail.com,910.046.3817
Kia,Sportage,2001,31418.4,Grey,140346.1,Manual,Hybrid,31-01-2023,Matthew Lewis,Lake Vanessaville,D0029,23445.35497,7973.045032,lisavaughn@hotmail.com,(884)917-4952x305
Toyota,Camry,2000,49674.77,Silver,155540.6,Manual,Diesel,28-03-2021,Troy Wright,South Sheila,D0018,40089.46644,9585.303564,lauragalvan@gmail,1621369548
BMW,X1,2010,17470.38,Grey,148884,Manual,Hybrid,10-05-2022,Jeffrey Reed,North Jessica,D0031,12497.54609,4972.833913,morgankirk@martin.org,001-637-042-5736x36481
Ford,Fusion,2002,43135.27,Red,52041.8,Manual,Diesel,16-09-2024,Samuel Rodriguez,East Steven,D0030,32609.45089,10525.81911,randymoreno@yahoo.com,(123)831-9973x1501
Ford,Focus,2022,16444.14,Grey,33708.9,Automatic,Petrol,12-11-2021,Sarah Sanders,Martinhaven,D0039,13004.32518,3439.814819,marcus06@hotmail.com,(581)098-4386x20638
Kia,Rio,2013,15684.81,Black,35734.9,Manual,Petrol,12-01-2025,Eric Williams,New Morganberg,D0035,12699.39267,2985.417325,coleannette@bird.com,906-559-6544
Honda,Accord,2018,5511.14,,172013.2,Automatic,Diesel,06-11-2021,Luke Murray,Whitefort,D0018,5204.577682,306.5623179,graveseric@reynolds.com,579.075.1293x5422
Honda,Accord,2005,,Black,,Automatic,Petrol,16-09-2024,Eric Schultz,East Alexandra,D0042,,,perkinsluis@patel-dunn.biz,13525621447
Chevrolet,Malibu,2012,65050.31,White,177983.3,Automatic,Electric,25-11-2020,Nichole Cardenas,South Pamela,D0039,57527.40337,7522.906631,chelseaharvey@gmail.com,(415)814-3777x63994
Ford,Fusion,2008,29487.78,Blue,171298.3,Manual,Diesel,25-06-2025,Jennifer Bennett,Lake Patricia,D0017,24600.48504,4887.294965,kendrabates@hotmail.com,(716)657-7732
Volkswagen,Golf,2023,30850.4,Black,55721.4,Automatic,Electric,03-07-2023,Steven Walters,Michaelland,D0014,28073.84673,2776.553272,ashleybowers@parker-richards.com,121-070-0857x194
Volkswagen,Golf,2004,35031.13,Blue,198304.8,Manual,Diesel,01-01-2023,Mark Aguilar,Lake Joshua,D0031,27493.50659,7537.623408,zbrown@yahoo.com,(397)196-5569x91993
Toyota,Camry,2024,41608.8,White,16602.4,Manual,Hybrid,08-08-2021,Thomas Shields,Jacksontown,D0024,36500.27035,5108.529649,hannah29@gmail.com,
Mercedes,C-Class,2018,36801.38,Silver,,Manual,Petrol,24-11-2024,Mrs. Sarah Brown,Brendaport,D0035,34904.12143,1897.258571,harveyjames@gmail.com,087-135-4089x6202
Kia,Optima,2024,31830.91,Red,38081,Automatic,Petrol,06-02-2021,Vanessa Long,Danielside,D0044,24785.36812,7045.541879,tranchristopher@taylor-solomon.com,+1-279-578-4694x75424
Mercedes,E-Class,2007,45280.27,Black,55514.4,Automatic,Diesel,27-06-2023,Kelli Kirk,West Anthonyfurt,D0045,39326.11299,5954.157009,megan74@gmail.com,(299)549-3099
Chevrolet,Impala,2002,7647.91,Black,181644.3,Manual,Electric,19-04-2025,Christopher Gonzalez,Darrylshire,D0034,6967.848023,680.0619768,pnelson@gmail,505.300.7554x472
Toyota,Corolla,2012,42758.19,Silver,162664.5,Manual,Diesel,06-12-2023,Gregory Norris,Loriview,D0003,39720.30166,3037.888337,monicaingram@hotmail.com,(545)277-0045x11184
Ford,Escape,2013,13597.08,Silver,10197.2,Automatic,Petrol,01-08-2022,Paul Harper,Chelseaport,D0037,11958.40306,1638.676942,douglasronald@marsh.com,772-278-1891x981
Kia,Optima,2024,43898.88,Black,181996.3,Automatic,Petrol,11-12-2022,James Miller,North Mike,D0043,33841.73355,10057.14645,ofinley@small.biz,840577363
Mercedes,E-Class,2005,9261.82,Red,79866.5,Manual,Petrol,31-05-2025,David Rodgers,Lake Colinville,D0040,7238.765639,2023.054361,heather07@gmail.com,(224)584-4508
Hyundai,Sonata,2002,50694.39,Red,98915.4,Automatic,Hybrid,08-04-2024,Craig Fields,East Kathleentown,D0026,35749.15194,14945.23806,spencer73@wood-duran.org,
Hyundai,Sonata,2012,11687.57,Blue,141737.8,Manual,Petrol,24-08-2022,Peter Fischer,North Meghanburgh,D0023,10404.52603,1283.043968,loganfitzgerald@mckay.info,9041705515
Nissan,Altima,2010,61846.4,Black,16911.5,Automatic,Petrol,08-06-2021,Phillip Snyder,Martinezmouth,D0044,43953.30269,17893.09731,helenreed@hotmail.com,(290)136-3477x1570
Ford,Focus,2018,46590.07,Black,51363.7,Automatic,Hybrid,28-05-2025,Alison Jordan,Williammouth,D0039,42684.10243,3905.967568,andersonbradley@welch.net,(539)261-0865
BMW,X1,2004,,Silver,111325,Manual,Electric,11-05-2023,Amber Ford MD,Lake Davidfort,D0015,,,kellybruce@bailey.biz,882.956.9834x486
Nissan,Altima,2015,7694.08,White,128639.2,Automatic,Diesel,24-08-2024,Anthony Dean,East Hollyton,D0049,5716.463909,1977.616091,jamesgregg@gilbert-vargas.com,569.241.3199x3085
Volkswagen,Golf,2005,27119.06,Grey,110865.8,Manual,Hybrid,30-07-2023,Sarah Mullins,East Joshuamouth,D0004,22214.07949,4904.980511,troyblack@yahoo.com,001-358-105-9413x6296
Nissan,Sentra,2023,40196.58,Black,141396.8,Manual,Diesel,16-04-2025,Jesse Lynch,Jenniferbury,D0029,35552.67328,4643.906715,amartin@gmail.com,
Ford,Fusion,2009,,Grey,175604.7,Manual,Petrol,10-04-2023,Michelle Gomez,Christinaland,D0022,,,manuel95@mills.com,
Honda,CR-V,2005,27923.47,Grey,187096.1,Manual,Diesel,24-09-2024,Adam Allen,Port Patrick,D0025,22618.50687,5304.963134,,309-852-3690x7031
Ford,Escape,2000,10891.58,Blue,159619.2,Automatic,Electric,24-08-2024,Michelle Crawford,West Alexanderchester,D0013,8938.859321,1952.720679,qcraig@baker.org,(857)484-1864x8195
Hyundai,Sonata,2005,59045.89,,12752.7,Manual,Hybrid,12-08-2022,Felicia Fleming,North Casey,D0018,44465.77166,14580.11834,agomez@vance.com,(964)692-8536x093
Hyundai,Elantra,2005,9338.97,Black,131168.1,Automatic,Diesel,01-07-2020,Janet Richardson,East Lorraineport,D0033,6807.078053,2531.891947,monicagonzalez@yahoo.com,001-666-665-0525x4015
Nissan,Rogue,2005,13740.47,Black,168089,Automatic,Petrol,03-04-2022,Daniel Gonzalez,New Holly,D0016,12491.53315,1248.93685,gomezcourtney@yahoo.com,094.797.5687
Nissan,Sentra,2014,36580.48,Red,67472.3,Manual,Hybrid,24-02-2025,Samuel Johnson,West Kevinfort,D0045,30201.44466,6379.035337,taylorjordan@hotmail.com,371.363.6696
Ford,Fusion,2009,19195.26,,144079.5,Manual,Petrol,05-02-2022,Sherry Anthony,Terrellside,D0042,13505.69489,5689.565109,james32@vasquez-kelly.org,6172623468
Hyundai,Tucson,2004,60730.33,Grey,26708.2,Automatic,Hybrid,18-03-2021,Isaac Peterson,Gibbsburgh,D0044,54702.56085,6027.769147,,020.369.9919x504
BMW,X1,2006,51502.05,White,73048.4,Manual,Petrol,26-10-2023,Brittany Stephens,Lake Lisa,D0002,48679.6579,2822.392098,eclayton@hotmail.com,4707738387
Kia,Optima,2024,7056.99,Grey,45643.5,Manual,Electric,17-03-2022,Matthew Peters,Robertmouth,D0035,6008.896775,1048.093225,deanjamie@frey.com,8173206991
Mercedes,C-Class,2016,40781.14,Red,199611.1,Manual,Diesel,28-08-2022,Jacqueline Melton,Lesterport,D0042,33682.24856,7098.891437,qhanson@whitehead-palmer.biz,598.564.4281x608
BMW,X3,2002,54957.86,Blue,47709.7,Manual,Hybrid,09-09-2021,Randall King,Raymondbury,D0034,50539.46601,4418.393994,deanna82@savage.com,-8268
Toyota,Corolla,2011,61819.52,Silver,77096,Automatic,Hybrid,25-12-2024,Yolanda Ellis,Lake Patrick,D0030,57994.69668,3824.823317,handerson@gmail,
Nissan,Altima,2023,50896.36,Red,132303.2,Automatic,Electric,05-12-2024,Justin Stevens,West Ericfort,D0013,45228.24763,5668.112374,,+1-781-962-9374x407
Honda,Accord,2023,23104.26,Black,157144.8,Automatic,Petrol,02-01-2025,Devin Pearson,Davidton,D0013,18745.94708,4358.312923,marcusvaughan@bernard.com,5675236161
Hyundai,Tucson,2003,24084,White,103511.8,Manual,Electric,06-02-2023,Marcus Mosley,Matthewstad,D0018,20424.56505,3659.434955,aaron55@perry.net,0018393454534x834
Mercedes,E-Class,2008,63246.33,White,30617.9,Manual,Diesel,14-09-2022,Rachel Woods,Hectorstad,D0032,55355.32835,7891.001649,gjenkins@gmail.com,+1-522-079-5182x50938
Honda,CR-V,2011,58070.97,Grey,123741.1,Automatic,Petrol,08-12-2022,Megan Davis,East Julie,D0032,43470.09268,14600.87732,vanessa19@yahoo.com,+1-555-505-8513x7800
BMW,X3,2001,50337.78,Grey,169045.2,Manual,Petrol,26-12-2022,Micheal Holland,South Curtis,D0035,40864.22279,9473.557206,hvalencia@phelps-morris.com,459-182-3303x06978
Chevrolet,Equinox,2007,33873.46,,120467.3,Automatic,Diesel,28-01-2021,Gina Welch,East Joseph,D0039,30738.65135,3134.808646,cindy25@yahoo.com,509.396.0866x3033
Honda,CR-V,2004,16897.37,Blue,87022.8,Manual,Electric,12-06-2024,Austin Ford,Clementsstad,D0046,14593.94312,2303.426885,matthewharris@koch-hughes.net,(573)939-9890x621
Chevrolet,Equinox,2024,26416.87,Silver,162625.9,Automatic,Hybrid,06-11-2020,Robert Rogers,Hallberg,D0029,21207.4901,5209.379903,martha32@gmail,
Volkswagen,Tiguan,2024,36302.56,White,9693.7,Manual,Electric,15-05-2024,Jacob Miller,Hoodville,D0049,31432.23155,4870.328452,prattjoe@sanchez.biz,1315910878
Kia,Rio,2008,47114.26,Silver,87404.6,Automatic,Hybrid,14-08-2023,Erik Ross,Zacharymouth,D0029,34372.47237,12741.78763,cooperbenjamin@tucker-oconnell.com,(449)041-1065
Hyundai,Elantra,2018,65510.62,Grey,179781.1,Automatic,Hybrid,15-02-2022,Belinda Webb,Lake Robert,D0044,52433.02335,13077.59665,patriciamejia@hotmail.com,860.373.1345
Volkswagen,Tiguan,2005,36884.97,Silver,35014.1,Manual,Diesel,22-09-2024,Angel Conner,New Meganberg,D0016,33133.10958,3751.860418,stevenmiller@barr.com,761-802-0900
BMW,X5,2008,16155.02,Silver,61927.7,Automatic,Diesel,20-08-2021,Jill Lewis,New William,D0044,12199.09497,3955.925033,bbailey@crawford.info,(653)912-0480x20778
Chevrolet,Impala,2009,49660.71,Grey,122293.3,Automatic,Petrol,02-07-2020,Pamela Rocha,North Josephburgh,D0047,37071.24212,12589.46788,goodwinwendy@gmail,0010576549820x03975
Ford,Focus,2019,27098.61,Silver,90641.9,Automatic,Electric,20-07-2024,Tyler Jones,Joanneburgh,D0010,25410.49301,1688.116989,darrell07@rodriguez.com,12888727821
BMW,X5,2007,57762,Grey,33606.1,Automatic,Hybrid,12-04-2025,Melissa Klein,Nicoleview,D0030,43464.42672,14297.57328,michaelstone@pope.com,(795)175-5497x473
BMW,X5,2007,49057.05,Black,177190.5,Automatic,Petrol,08-11-2020,Scott Anderson,New Kristine,D0025,37539.90895,11517.14105,chamilton@vaughn-reese.com,990-107-1239
Nissan,Sentra,2010,5095.73,White,156068.6,Automatic,Hybrid,05-05-2022,Michelle Anderson,North Jaybury,D0039,4802.236257,293.4937429,lesliewest@hotmail.com,369.824.0372x8651
Chevrolet,Malibu,2016,45891.75,Red,105928.4,Automatic,Hybrid,19-06-2023,Ian Weber,Hullfort,D0020,40553.49051,5338.259493,sgarrison@yahoo.com,+1-059-164-5511x096
BMW,X3,2016,26206.18,Red,133800.1,Automatic,Hybrid,11-03-2022,Patricia Yates,Myershaven,D0005,22927.76417,3278.415832,annacastillo@taylor-bowman.org,751-453-2968x629
Kia,Sportage,2008,10773.13,White,110268.2,Manual,Petrol,17-03-2021,Joshua Jackson,Lake Jamieborough,D0001,9838.362703,934.7672966,glenda45@gmail,433-248-9478
Ford,Focus,2017,7151.08,Blue,168931,Automatic,Petrol,01-01-2023,Jodi Burton,Joshuatown,D0030,5212.821032,1938.258968,georgeholmes@klein-mays.com,625.534.1447x85110
BMW,X3,2008,19192.23,Silver,79389.6,Automatic,Electric,25-03-2024,Sarah Nguyen,South Kaitlyn,D0049,16821.77962,2370.450384,philip82@murphy.com,3303944580
BMW,X5,2021,14269.27,Blue,,Manual,Diesel,21-07-2021,Christopher White,Leemouth,D0003,11785.30619,2483.963809,hugheskristin@reynolds.com,979-872-4350
chevrolet,Malibu,2005,40835.78,Black,116125.9,Manual,Petrol,03-04-2024,Jasmine Hood,Branchtown,D0045,37049.79928,3785.980717,briannaaguilar@flores.org,(534)521-9143
Hyundai,Sonata,2004,59890.01,Grey,65126,Manual,Electric,12-03-2022,Christine Waters,Campbellborough,D0014,49531.16015,10358.84985,acole@gmail.com,
Mercedes,E-Class,2021,6057.44,Blue,175372.3,Manual,Diesel,29-03-2021,Sharon Martin,East Scottland,D0030,5179.476697,877.9633027,cwalter@yahoo.com,8627620192
Hyundai,Sonata,2004,69939.08,Blue,50010.1,Automatic,Hybrid,15-09-2021,Jennifer Miller,Lake Taylor,D0050,57310.5672,12628.5128,jonathanhamilton@hotmail.com,(159)525-9493x5231
Ford,Fusion,2018,25176.78,White,193719.2,Automatic,Diesel,27-02-2022,Emily Davis,Richardport,D0004,20633.37151,4543.408494,brandon35@hotmail.com,
Volkswagen,Tiguan,2004,5720.18,White,82640.3,Manual,Hybrid,18-01-2025,Michael Fitzgerald,Cuevasport,D0018,5102.357627,617.8223727,christinadavidson@zuniga-johnson.com,767.945.2087x7532
Ford,Escape,2023,44208.16,Grey,111891.5,Automatic,Electric,18-11-2024,Angela Daniel,West Miguelmouth,D0037,37892.653,6315.506997,onewman@gmail.com,(344)167-5057x2745
Kia,Sportage,2005,29190.98,White,7409.7,Automatic,Diesel,06-11-2022,Manuel Wells,North Chelsea,D0025,25055.07936,4135.900637,bobbyhorne@gmail.com,295-811-8687x745
Chevrolet,Malibu,2010,18009.23,Silver,150477,Automatic,Diesel,18-08-2024,Charles Carpenter,Whitefurt,D0048,14633.7712,3375.458796,nhill@hotmail.com,+13492707435x18083
Kia,Optima,2004,59604.93,Grey,150663.6,Automatic,Electric,15-09-2022,Donald Cruz,Samuelland,D0001,49637.63709,9967.292912,michellethompson@gmail,4123132909
Chevrolet,Impala,2003,6084.37,Silver,163247.8,Manual,Electric,20-08-2021,Brian Allen,New Ericburgh,D0046,5393.364549,691.0054508,zgraves@martin.com,+1-096-851-6409x736
Mercedes,GLA,2012,24312.97,Grey,158251.3,Automatic,Electric,01-05-2021,Phillip Ferguson,East Michael,D0015,22039.3482,2273.621803,sandovalnicholas@dixon.biz,(942)088-9710
Mercedes,C-Class,2000,42064.8,White,198698.6,Manual,Petrol,29-03-2023,Nicole Stephens,Livingstonburgh,D0009,36770.53902,5294.260983,angelbeasley@nelson.info,(584)7908881x83103
Nissan,Sentra,2020,69202.93,Black,83448.2,Automatic,Petrol,10-08-2020,Edward Valdez,Russellton,D0015,64429.19059,4773.73941,chad25@rodriguez.com,-8471
Honda,CR-V,2013,42171.61,White,34822.4,Manual,Petrol,10-08-2022,Jeffery Wood,Davidport,D0049,38168.72388,4002.88612,veronica60@gmail.com,2611346234
Honda,CR-V,2006,36340.52,,66571,Manual,Petrol,22-08-2024,Cheryl Sherman,New Laura,D0024,30542.96957,5797.550427,christopherzimmerman@sullivan.net,093-266-3888x9327
Mercedes,C-Class,2007,32237.84,Silver,153550.1,Automatic,Petrol,02-09-2020,Gregory Powell,Chapmanstad,D0004,27977.65839,4260.181614,john12@taylor.net,001-536-599-1448
Chevrolet,Equinox,2015,17569.45,White,12861.4,Manual,Diesel,18-08-2022,Regina Miller,Karinaville,D0012,16367.29674,1202.153261,davismichele@adams.com,001-912-836-9259x636
BMW,X3,2013,6668.73,Grey,191960,Manual,Diesel,14-02-2024,Teresa Zimmerman,West Gregory,D0037,5700.377128,968.3528721,,+1-710-828-8051x114
Hyundai,Sonata,2002,55530.49,Silver,18902,Manual,Petrol,04-10-2020,William Braun,Lake Sean,D0037,50321.82649,5208.663506,ycrane@gmail,530-789-8204x47570
Ford,ESCAPE,2018,27562.36,,73576.7,Automatic,Electric,04-07-2020,Eric Daniels,West Dylan,D0043,24039.96277,3522.397232,tanneroneal@mills-morrison.info,001-087-636-9841x2825
Honda,CR-V,2023,57504.43,Black,179563.5,Manual,Electric,24-05-2024,Whitney Daniels,New William,D0006,48187.79746,9316.63254,antonioreynolds@yahoo.com,2778642564
Hyundai,Elantra,2020,36973.3,White,5525.1,Manual,Petrol,06-11-2023,Charles Smith,Laramouth,D0039,28116.69904,8856.600962,,+17772230595x877
Nissan,Altima,2000,69639.97,Blue,122820.4,Automatic,Diesel,16-04-2022,Nancy Montgomery,West Ryan,D0046,56164.59262,13475.37738,richard51@gmail,543.195.0909x17475
Toyota,Corolla,2016,29163.54,Silver,113163.2,unknown,Petrol,12-08-2024,Steven Fletcher,Richardsonside,D0024,27470.17965,1693.360355,carterkirk@hotmail.com,710-111-1580x23377
Honda,Accord,2009,49983.2,Grey,122061.1,Automatic,Diesel,21-02-2023,Rebecca Black,Lindseychester,D0011,43207.54468,6775.655324,esmith@anderson-miller.com,001-807-876-5349x515
BMW,X1,2016,64012.4,,153607,Manual,Hybrid,04-08-2022,Crystal Merritt,East Christopherborough,D0013,53840.75571,10171.64429,belinda23@yahoo.com,
Toyota,RAV4,2022,12636.49,Grey,124951.1,Manual,Diesel,12-10-2021,Brooke Bryan,East Todd,D0034,11792.86727,843.6227328,tracy14@jordan-douglas.biz,
Mercedes,GLA,2008,40980.41,Silver,14173.9,Automatic,Hybrid,17-12-2020,Marissa Anderson,Brownchester,D0025,34695.16031,6285.249686,stacey81@gmail.com,+1-310-541-1714x622
Ford,Focus,2000,25380.06,Silver,181471.8,Automatic,Hybrid,21-07-2024,Jennifer Payne,Montoyahaven,D0007,21104.04347,4276.016529,brandongray@olsen.info,715.583.4829
Toyota,RAV4,2021,62961.31,Blue,184114.1,Automatic,Petrol,28-08-2023,Johnny Lucas,Amandastad,D0004,56024.71853,6936.591466,jeanjones@sawyer.info,793.722.8062x89838
Chevrolet,Equinox,2008,,White,161761.8,Manual,Diesel,15-08-2020,Cindy Sullivan,East Charles,D0008,,,michaelwolfe@chan.com,479-386-9929x7171
Chevrolet,Malibu,2004,53687.62,Red,149273.3,Manual,Petrol,11-08-2023,Gregory Rodriguez,Diazfurt,D0020,40173.90928,13513.71072,jessicasmith@yahoo.com,789.858.8235
Hyundai,Elantra,2010,65328.21,Red,81707.3,unknown,Hybrid,13-09-2020,Elizabeth Burke,North Patriciahaven,D0029,53427.17848,11901.03152,,1786870024
Honda,CR-V,2020,32880.76,Red,126649.6,Automatic,Petrol,27-10-2021,Robert Burns,Paulatown,D0045,26900.69872,5980.061282,shawn03@wade.com,-6595
